date,name,location,humidity,temperature,sound,id
2016-03-20 03:21:01,robo-sensor-pad-195564jt5Lo,China,46,31,20,195564
2016-03-20 03:21:01,robo-therm-stick-1955658K4g0,Latvia,43,11,58,195565
2016-03-20 03:21:01,robo-sensor-pad-1955661pn1XiaNoA,Czech Republic,93,19,60,195566
2016-03-20 03:21:01,robo-device-mac-195567OFWym,United States,37,26,92,195567
2016-03-20 03:21:01,robo-sensor-pad-19556851rjCnrH,United States,75,13,29,195568
2016-03-20 03:21:01,robo-meter-gauge-195569n9cmS,France,42,25,27,195569
2016-03-20 03:21:01,robo-sensor-pad-195570GLtcRNPs0,Republic of Korea,92,17,83,195570
2016-03-20 03:21:01,robo-meter-gauge-195571lgWZRs,Australia,49,24,96,195571
2016-03-20 03:21:01,robo-sensor-pad-195572cxEQQy67,United States,72,26,52,195572
2016-03-20 03:21:01,robo-device-mac-195573K55bzQi,United States,28,26,56,195573
2016-03-20 03:21:01,robo-sensor-pad-195574Qs3hRzZoJI,Germany,87,32,41,195574
2016-03-20 03:21:01,robo-therm-stick-195575B7VTbLUuh,Republic of Korea,96,33,65,195575
2016-03-20 03:21:01,robo-sensor-pad-195576VrAYU,United States,30,18,11,195576
2016-03-20 03:21:01,robo-meter-gauge-1955775VyRSs4PWu,United States,48,30,66,195577
2016-03-20 03:21:01,robo-sensor-pad-195578CgmfyDbVaP,United States,56,27,11,195578
2016-03-20 03:21:01,robo-device-mac-195579rHPieIgpK,United States,99,27,64,195579
2016-03-20 03:21:01,robo-sensor-pad-195580T7V4PA,United States,64,30,11,195580
2016-03-20 03:21:01,robo-meter-gauge-1955819K96qGn,United States,68,26,47,195581
2016-03-20 03:21:01,robo-sensor-pad-195582nS8xoo,China,36,24,66,195582
2016-03-20 03:21:01,robo-meter-gauge-1955832HFBMqJwO,Italy,30,31,30,195583
2016-03-20 03:21:01,robo-sensor-pad-195584algaJI2aP,China,37,16,33,195584
2016-03-20 03:21:01,robo-device-mac-195585nIsi2,Republic of Korea,52,25,39,195585
2016-03-20 03:21:01,robo-sensor-pad-195586XF398l1xvG,China,67,13,99,195586
2016-03-20 03:21:01,robo-meter-gauge-195587i9FD8EKHB7,Argentina,87,33,20,195587
2016-03-20 03:21:01,robo-sensor-pad-195588knb0jXlb,Netherlands,61,10,68,195588
2016-03-20 03:21:01,robo-meter-gauge-195589Ttwqv,Republic of Korea,65,12,97,195589
2016-03-20 03:21:01,robo-sensor-pad-195590VAIiYE8J1o,Japan,94,11,45,195590
2016-03-20 03:21:01,robo-device-mac-195591pqB8t,United States,85,27,27,195591
2016-03-20 03:21:01,robo-sensor-pad-195592jd3w2OUs0,United States,99,12,49,195592
2016-03-20 03:21:01,robo-meter-gauge-195593r6eND5,United States,64,13,41,195593
2016-03-20 03:21:01,robo-sensor-pad-1955945XyJHVRQ,Greece,87,10,76,195594
2016-03-20 03:21:01,robo-therm-stick-1955952X1zT1tqu5,Russia,84,14,59,195595
2016-03-20 03:21:01,robo-sensor-pad-195596opXsqo,Brazil,63,31,46,195596
2016-03-20 03:21:01,robo-device-mac-195597NKGqq,United States,42,18,98,195597
2016-03-20 03:21:01,robo-sensor-pad-195598rt2jCrKH3,Czech Republic,59,14,75,195598
2016-03-20 03:21:01,robo-meter-gauge-195599PoMuHtBB,Romania,55,18,85,195599
2016-03-20 03:21:01,robo-sensor-pad-1956002Ybwcvn,Republic of Korea,37,28,49,195600
2016-03-20 03:21:01,robo-meter-gauge-195601WDV3Uxl,Spain,30,23,82,195601
2016-03-20 03:21:01,robo-sensor-pad-195602gPaMvF,United States,97,25,87,195602
2016-03-20 03:21:01,robo-device-mac-195603sKk6mA1zA,United States,45,21,86,195603
2016-03-20 03:21:01,robo-sensor-pad-195604MH9Mmc,Norway,29,17,25,195604
2016-03-20 03:21:01,robo-therm-stick-195605sGapqHhAPR,Japan,59,20,31,195605
2016-03-20 03:21:01,robo-sensor-pad-195606MUMm7xyMbU,United States,29,17,81,195606
2016-03-20 03:21:01,robo-meter-gauge-195607UPO0YEz,United States,65,23,32,195607
2016-03-20 03:21:01,robo-sensor-pad-195608eOMvRz8,Republic of Korea,44,29,70,195608
2016-03-20 03:21:01,robo-device-mac-195609ZXRwKvIkka,Thailand,87,14,20,195609
2016-03-20 03:21:01,robo-sensor-pad-195610N2fg4Dw34,Sweden,45,27,59,195610
2016-03-20 03:21:01,robo-meter-gauge-195611i3Ddp4LC,United States,91,20,68,195611
2016-03-20 03:21:01,robo-sensor-pad-195612Bbdo62,United States,60,30,61,195612
2016-03-20 03:21:01,robo-meter-gauge-195613SYGvBc2ZGs,Australia,90,29,73,195613
2016-03-20 03:21:01,robo-sensor-pad-195614wMeMEH3,Czech Republic,81,21,78,195614
2016-03-20 03:21:01,robo-device-mac-19561539LCW,Canada,39,22,46,195615
2016-03-20 03:21:01,robo-sensor-pad-195616R1XOzi7Jj,Italy,45,17,3,195616
2016-03-20 03:21:01,robo-meter-gauge-195617iE9iOhT7Mz,United States,83,12,18,195617
2016-03-20 03:21:01,robo-sensor-pad-195618gEizBZ,United States,87,11,0,195618
2016-03-20 03:21:01,robo-meter-gauge-195619e71DNVR2n,Malaysia,37,11,33,195619
2016-03-20 03:21:01,robo-sensor-pad-195620graTDW1A,United States,50,31,77,195620
2016-03-20 03:21:01,robo-device-mac-195621xgLblSdFv,Bulgaria,70,29,54,195621
2016-03-20 03:21:01,robo-sensor-pad-195622XZc7y,Czech Republic,86,22,11,195622
2016-03-20 03:21:01,robo-meter-gauge-195623tOz3Rdam,Mongolia,45,13,0,195623
2016-03-20 03:21:01,robo-sensor-pad-195624JzRZO0gffp,Czech Republic,40,10,28,195624
2016-03-20 03:21:01,robo-therm-stick-195625roeeVqbuV,China,44,15,55,195625
2016-03-20 03:21:01,robo-sensor-pad-195626MNRWClN,China,45,19,21,195626
2016-03-20 03:21:01,robo-device-mac-195627BFn4XdeD,Japan,72,26,77,195627
2016-03-20 03:21:01,robo-sensor-pad-195628xuzPfk,China,62,12,0,195628
2016-03-20 03:21:01,robo-meter-gauge-195629X8YaVd0Yv,Japan,39,31,40,195629
2016-03-20 03:21:01,robo-sensor-pad-195630Tt9kSxd,Poland,61,31,88,195630
2016-03-20 03:21:01,robo-meter-gauge-195631Y49gI0gR,Israel,75,24,61,195631
2016-03-20 03:21:01,robo-sensor-pad-195632SeXsZgZI,United States,26,34,73,195632
2016-03-20 03:21:01,robo-device-mac-1956335Z2Lkmx0,United States,44,23,24,195633
2016-03-20 03:21:01,robo-sensor-pad-195634mGnoIXL,Singapore,82,27,55,195634
2016-03-20 03:21:01,robo-therm-stick-195635J7XUiw,United States,56,23,6,195635
2016-03-20 03:21:01,robo-sensor-pad-195636DNTNCX0X,Republic of Korea,97,29,23,195636
2016-03-20 03:21:01,robo-meter-gauge-195637JtM2X,United States,83,20,6,195637
2016-03-20 03:21:01,robo-sensor-pad-195638Clp4IO7Q7J,United States,37,21,61,195638
2016-03-20 03:21:01,robo-device-mac-195639VWBHxFfQ,United States,64,34,35,195639
2016-03-20 03:21:01,robo-sensor-pad-195640asO1153d,Singapore,91,25,75,195640
2016-03-20 03:21:01,robo-meter-gauge-1956413XouM,Taiwan,61,19,36,195641
2016-03-20 03:21:01,robo-sensor-pad-195642GEcMp,United States,72,30,59,195642
2016-03-20 03:21:01,robo-meter-gauge-195643n4E8hcey,Germany,92,16,25,195643
2016-03-20 03:21:01,robo-sensor-pad-1956446w7ZWTP,Republic of Korea,67,14,42,195644
2016-03-20 03:21:01,robo-device-mac-195645yqKCQ3Fy9,China,53,29,8,195645
2016-03-20 03:21:01,robo-sensor-pad-195646rAJbPK,Sweden,30,29,52,195646
2016-03-20 03:21:01,robo-meter-gauge-195647TNJVwa9R,China,67,24,45,195647
2016-03-20 03:21:01,robo-sensor-pad-195648sp1VC8FGka,United States,43,13,95,195648
2016-03-20 03:21:01,robo-meter-gauge-195649sDXliPZ,Vietnam,92,22,80,195649
2016-03-20 03:21:01,robo-sensor-pad-195650aHdrgcH1,Norway,59,24,88,195650
2016-03-20 03:21:01,robo-device-mac-195651IS9aRWr9f,United Kingdom,63,18,73,195651
2016-03-20 03:21:01,robo-sensor-pad-195652GNRdJ96wRr,Bulgaria,94,10,24,195652
2016-03-20 03:21:01,robo-meter-gauge-195653ok1vncA,United States,76,19,17,195653
2016-03-20 03:21:01,robo-sensor-pad-195654ou2NsuF,United States,40,13,13,195654
2016-03-20 03:21:01,robo-therm-stick-1956550l0wvLn9,India,82,25,65,195655
2016-03-20 03:21:01,robo-sensor-pad-195656w3GPyg,Italy,84,21,84,195656
2016-03-20 03:21:01,robo-device-mac-195657EOdli1rvq,Canada,54,21,87,195657
2016-03-20 03:21:01,robo-sensor-pad-195658M4FSfxtYOy,Japan,66,19,38,195658
2016-03-20 03:21:01,robo-meter-gauge-195659gPA5MHyj3,Finland,28,22,9,195659
2016-03-20 03:21:01,robo-sensor-pad-195660dtHSF2WKe,United States,39,19,90,195660
2016-03-20 03:21:01,robo-meter-gauge-195661GYanF,United States,69,18,16,195661
2016-03-20 03:21:01,robo-sensor-pad-195662nwkEn,Republic of Korea,80,26,93,195662
2016-03-20 03:21:01,robo-device-mac-195663rwQcw8R6q,Germany,55,23,83,195663
2016-03-20 03:21:01,robo-sensor-pad-195664wOJrHsh,Sweden,39,15,34,195664
2016-03-20 03:21:01,robo-therm-stick-195665YA4OcfU,United States,99,12,16,195665
2016-03-20 03:21:01,robo-sensor-pad-195666IjSeMB1NE,United States,63,28,69,195666
2016-03-20 03:21:01,robo-meter-gauge-195667EuOm9,United States,51,32,13,195667
2016-03-20 03:21:01,robo-sensor-pad-195668FJdCi7lqu,Singapore,41,17,29,195668
2016-03-20 03:21:01,robo-device-mac-19566917zMR2,United States,49,10,30,195669
2016-03-20 03:21:01,robo-sensor-pad-195670FJeQG,Germany,41,13,72,195670
2016-03-20 03:21:01,robo-meter-gauge-1956712CESSmtEFv,Malaysia,54,11,84,195671
2016-03-20 03:21:01,robo-sensor-pad-195672Cdp9dsTmWU,United States,32,16,92,195672
2016-03-20 03:21:01,robo-meter-gauge-195673p5CTK,United States,27,31,65,195673
2016-03-20 03:21:01,robo-sensor-pad-195674fCR4d,United States,75,22,13,195674
2016-03-20 03:21:01,robo-device-mac-195675ZavGJ0soZ,Republic of Korea,55,16,31,195675
2016-03-20 03:21:01,robo-sensor-pad-195676iVmXdLpQ7k,Bolivia,37,13,98,195676
2016-03-20 03:21:01,robo-meter-gauge-195677WgXZmKhKe4,Sweden,82,34,16,195677
2016-03-20 03:21:01,robo-sensor-pad-195678LQkLtt,Netherlands,51,33,84,195678
2016-03-20 03:21:01,robo-meter-gauge-1956798vmaO,France,87,22,79,195679
2016-03-20 03:21:01,robo-sensor-pad-1956802P4lNLrP,United States,56,22,19,195680
2016-03-20 03:21:01,robo-device-mac-195681yWgA7S,Poland,85,34,91,195681
2016-03-20 03:21:01,robo-sensor-pad-195682RcF4O,United States,30,32,31,195682
2016-03-20 03:21:01,robo-meter-gauge-195683SAc2idPRq,United States,82,19,21,195683
2016-03-20 03:21:01,robo-sensor-pad-195684x1dY1cf,United States,27,15,66,195684
2016-03-20 03:21:01,robo-therm-stick-195685Xx0ds,United States,80,11,81,195685
2016-03-20 03:21:01,robo-sensor-pad-195686HFMzuYtu,Italy,43,25,54,195686
2016-03-20 03:21:01,robo-device-mac-195687JXGwswSg,United States,97,34,11,195687
2016-03-20 03:21:01,robo-sensor-pad-195688Kvxc0ElW,Japan,99,28,77,195688
2016-03-20 03:21:01,robo-meter-gauge-19568942yNy,United States,84,12,74,195689
2016-03-20 03:21:01,robo-sensor-pad-1956908dvuQ,China,60,28,98,195690
2016-03-20 03:21:01,robo-meter-gauge-1956913JcUYZrvR,United States,87,29,73,195691
2016-03-20 03:21:01,robo-sensor-pad-195692J8GLLLe,United States,32,30,16,195692
2016-03-20 03:21:01,robo-device-mac-195693ZJshUo5zh,United States,77,17,58,195693
2016-03-20 03:21:01,robo-sensor-pad-195694757M5Cv,United States,70,32,5,195694
2016-03-20 03:21:01,robo-therm-stick-195695lnRqfULAug,United States,41,16,6,195695
2016-03-20 03:21:01,robo-sensor-pad-19569669A1EmW,United States,41,13,50,195696
2016-03-20 03:21:01,robo-meter-gauge-195697vBvgu9IZts,United States,94,29,23,195697
2016-03-20 03:21:01,robo-sensor-pad-195698r9kMjd,Australia,27,17,50,195698
2016-03-20 03:21:01,robo-device-mac-195699KSQg2HIwB,Taiwan,57,15,25,195699
2016-03-20 03:21:01,robo-sensor-pad-19570015LGFSyV,Netherlands,45,18,7,195700
2016-03-20 03:21:01,robo-meter-gauge-195701m8BRJpnGP,Republic of Korea,52,27,17,195701
2016-03-20 03:21:01,robo-sensor-pad-195702oY0Io,United States,70,15,57,195702
2016-03-20 03:21:01,robo-meter-gauge-195703A7nw4,Japan,80,20,85,195703
2016-03-20 03:21:01,robo-sensor-pad-195704rvIwZbWxF,Australia,80,13,50,195704
2016-03-20 03:21:01,robo-device-mac-195705AxatYUjoPw,United Kingdom,98,24,18,195705
2016-03-20 03:21:01,robo-sensor-pad-195706FXmYCCmyW,Slovak Republic,70,26,72,195706
2016-03-20 03:21:01,robo-meter-gauge-195707EiBrbwYaR,United Kingdom,75,34,73,195707
2016-03-20 03:21:01,robo-sensor-pad-195708KQvV0OT7s,United States,50,30,24,195708
2016-03-20 03:21:01,robo-meter-gauge-195709Fdxqlf,Germany,78,34,68,195709
2016-03-20 03:21:01,robo-sensor-pad-195710hu27pTu,United Kingdom,29,16,76,195710
2016-03-20 03:21:01,robo-device-mac-195711QpSgZrn,China,48,18,75,195711
2016-03-20 03:21:01,robo-sensor-pad-195712iK8xj7,France,64,18,75,195712
2016-03-20 03:21:01,robo-meter-gauge-195713yVfEK8,United States,94,23,2,195713
2016-03-20 03:21:01,robo-sensor-pad-195714ehTQBn7p5V,United States,91,16,42,195714
2016-03-20 03:21:01,robo-therm-stick-195715oCfCu,Czech Republic,28,22,73,195715
2016-03-20 03:21:01,robo-sensor-pad-1957162mSYT9il7c,United States,53,19,96,195716
2016-03-20 03:21:01,robo-device-mac-195717VRoV6ooL,Bulgaria,47,25,62,195717
2016-03-20 03:21:01,robo-sensor-pad-195718PRk9MeZD,Denmark,55,22,7,195718
2016-03-20 03:21:01,robo-meter-gauge-1957198ChVEVxXLJ,China,92,23,88,195719
2016-03-20 03:21:01,robo-sensor-pad-195720DUvDwNQL,Germany,64,19,10,195720
2016-03-20 03:21:01,robo-meter-gauge-195721b4i99qY3,China,56,19,56,195721
2016-03-20 03:21:01,robo-sensor-pad-195722bayoBVpf,United States,56,13,28,195722
2016-03-20 03:21:01,robo-device-mac-19572359fUoWk,United States,90,22,57,195723
2016-03-20 03:21:01,robo-sensor-pad-195724MxD5DQEY5u,United States,84,30,1,195724
2016-03-20 03:21:01,robo-therm-stick-195725PYUtv6DTi,Turkey,84,15,50,195725
2016-03-20 03:21:01,robo-sensor-pad-195726t9TbbIU,Japan,70,22,17,195726
2016-03-20 03:21:01,robo-meter-gauge-195727wW67N4TQ2,Cambodia,32,18,44,195727
2016-03-20 03:21:01,robo-sensor-pad-195728jU2u9ep,Poland,44,15,82,195728
2016-03-20 03:21:01,robo-device-mac-1957299cjbHFvsY,United States,49,17,76,195729
2016-03-20 03:21:01,robo-sensor-pad-195730DAe9lto,Italy,90,13,5,195730
2016-03-20 03:21:01,robo-meter-gauge-1957312qLfAnll,Uzbekistan,74,15,66,195731
2016-03-20 03:21:01,robo-sensor-pad-195732QQ250dr,Romania,81,17,39,195732
2016-03-20 03:21:01,robo-meter-gauge-195733JuJt6c,Colombia,77,10,69,195733
2016-03-20 03:21:01,robo-sensor-pad-195734P9h6S,,70,32,12,195734
2016-03-20 03:21:01,robo-device-mac-195735voCnoiNI,United States,86,10,93,195735
2016-03-20 03:21:01,robo-sensor-pad-195736DrMwK4t,Italy,94,10,36,195736
2016-03-20 03:21:01,robo-meter-gauge-195737BwxTpps1,Sweden,72,13,71,195737
2016-03-20 03:21:01,robo-sensor-pad-195738lUVzpGZt,United States,64,16,40,195738
2016-03-20 03:21:01,robo-meter-gauge-1957398OfqFLdOmg,Japan,46,24,81,195739
2016-03-20 03:21:01,robo-sensor-pad-195740DcWYDtJZ,China,86,25,49,195740
2016-03-20 03:21:01,robo-device-mac-195741euk4qk,China,67,31,94,195741
2016-03-20 03:21:01,robo-sensor-pad-195742sOBog7,United States,42,17,55,195742
2016-03-20 03:21:01,robo-meter-gauge-195743LKIVlRj1,Russia,50,13,6,195743
2016-03-20 03:21:01,robo-sensor-pad-195744LvDHE,Slovenia,84,20,99,195744
2016-03-20 03:21:01,robo-therm-stick-19574507Il71,Hong Kong,79,27,86,195745
2016-03-20 03:21:01,robo-sensor-pad-195746D5LSaYEs,China,88,10,83,195746
2016-03-20 03:21:01,robo-device-mac-195747rhIIP10,Austria,31,33,49,195747
2016-03-20 03:21:01,robo-sensor-pad-195748AOpwDV5,United States,29,22,15,195748
2016-03-20 03:21:01,robo-meter-gauge-195749eu5RPb,Russia,28,17,76,195749
2016-03-20 03:21:01,robo-sensor-pad-195750GT1BR,United States,55,21,39,195750
2016-03-20 03:21:01,robo-meter-gauge-195751p4w7y,United States,65,17,99,195751
2016-03-20 03:21:01,robo-sensor-pad-195752DTstKdF4GD,China,27,24,5,195752
2016-03-20 03:21:01,robo-device-mac-195753nslExdqD,United States,59,19,40,195753
2016-03-20 03:21:01,robo-sensor-pad-195754wpMqxI,United States,48,20,38,195754
2016-03-20 03:21:01,robo-therm-stick-1957557AjO6XGCkO,Spain,62,22,26,195755
2016-03-20 03:21:01,robo-sensor-pad-195756rpGIajZ4w,Republic of Korea,86,26,63,195756
2016-03-20 03:21:01,robo-meter-gauge-195757QBUhlRL5,Ukraine,82,31,27,195757
2016-03-20 03:21:01,robo-sensor-pad-195758hpfNzI,Republic of Korea,61,33,29,195758
2016-03-20 03:21:01,robo-device-mac-195759Z9RR9ydE,United States,26,32,31,195759
2016-03-20 03:21:01,robo-sensor-pad-195760e6tPa5NFvm,United States,92,27,22,195760
2016-03-20 03:21:01,robo-meter-gauge-195761d2tKYB,Poland,83,27,91,195761
2016-03-20 03:21:01,robo-sensor-pad-1957628FyYbknwaB,United States,26,10,49,195762
2016-03-20 03:21:01,robo-meter-gauge-195763gJ9jf3ssA,Brazil,35,12,43,195763
2016-03-20 03:21:01,robo-sensor-pad-1957643wto1CxL,Austria,31,23,41,195764
2016-03-20 03:21:01,robo-device-mac-195765sUZuYIQxZ,Japan,48,31,18,195765
2016-03-20 03:21:01,robo-sensor-pad-195766SNzhTMMjL7,United States,29,28,65,195766
2016-03-20 03:21:01,robo-meter-gauge-195767snjIn2,Republic of Korea,43,32,78,195767
2016-03-20 03:21:01,robo-sensor-pad-195768f5CEZlre,Republic of Korea,91,26,77,195768
2016-03-20 03:21:01,robo-meter-gauge-195769VvTn8J66r,Spain,71,25,76,195769
2016-03-20 03:21:01,robo-sensor-pad-195770Pl7Mgriq9Q,United States,99,31,36,195770
2016-03-20 03:21:01,robo-device-mac-195771akQtVC46fv,China,92,13,65,195771
2016-03-20 03:21:01,robo-sensor-pad-195772WkZ7BpA,Republic of Korea,27,28,5,195772
2016-03-20 03:21:01,robo-meter-gauge-195773QU17ID,China,36,14,0,195773
2016-03-20 03:21:01,robo-sensor-pad-195774dbkcm0XDxL,Taiwan,63,33,3,195774
2016-03-20 03:21:01,robo-therm-stick-195775Wzjjdg1Op1,United States,70,14,28,195775
2016-03-20 03:21:01,robo-sensor-pad-195776P3bEeh4,United States,41,22,39,195776
2016-03-20 03:21:01,robo-device-mac-195777OifIHZ,China,91,16,43,195777
2016-03-20 03:21:01,robo-sensor-pad-195778xO8Y7cHgAT,United States,43,34,14,195778
2016-03-20 03:21:01,robo-meter-gauge-195779Oh3DTD,United States,94,25,55,195779
2016-03-20 03:21:01,robo-sensor-pad-195780nKmyLxPzq,Republic of Korea,40,31,2,195780
2016-03-20 03:21:01,robo-meter-gauge-195781Z36dmN,Germany,68,21,39,195781
2016-03-20 03:21:01,robo-sensor-pad-195782oJTYUspb0M,China,90,21,80,195782
2016-03-20 03:21:01,robo-device-mac-195783nJcF7HP2m,United States,64,16,66,195783
2016-03-20 03:21:01,robo-sensor-pad-195784Eebk7,Republic of Korea,27,12,69,195784
2016-03-20 03:21:01,robo-therm-stick-195785qlaMje,United States,52,23,8,195785
2016-03-20 03:21:01,robo-sensor-pad-195786mgRDCpx,United Kingdom,74,21,44,195786
2016-03-20 03:21:01,robo-meter-gauge-195787ImB03,China,55,31,8,195787
2016-03-20 03:21:01,robo-sensor-pad-195788Wcaeo,United States,64,30,58,195788
2016-03-20 03:21:01,robo-device-mac-195789t5BCS,Sweden,87,16,16,195789
2016-03-20 03:21:01,robo-sensor-pad-195790P1DgE,United States,40,11,58,195790
2016-03-20 03:21:01,robo-meter-gauge-195791mVVXht0,China,27,16,0,195791
2016-03-20 03:21:01,robo-sensor-pad-195792STl23m,Spain,85,20,67,195792
2016-03-20 03:21:01,robo-meter-gauge-195793dcX9DV,Czech Republic,31,32,16,195793
2016-03-20 03:21:01,robo-sensor-pad-1957942SWgEMJ0e,China,69,27,99,195794
2016-03-20 03:21:01,robo-device-mac-195795fLlWqCMKKe,Russia,98,17,74,195795
2016-03-20 03:21:01,robo-sensor-pad-195796YEIAI,United States,83,32,70,195796
2016-03-20 03:21:01,robo-meter-gauge-195797cLDSn,China,33,28,14,195797
2016-03-20 03:21:01,robo-sensor-pad-195798eVT3C3,United States,53,19,49,195798
2016-03-20 03:21:01,robo-meter-gauge-195799DmlvY,United States,31,25,54,195799
2016-03-20 03:21:01,robo-sensor-pad-195800SMv9Fxxw,United States,28,11,50,195800
2016-03-20 03:21:01,robo-device-mac-1958019uKwwfzF,United States,82,32,5,195801
2016-03-20 03:21:01,robo-sensor-pad-195802pMQwJ0O1,Germany,43,26,61,195802
2016-03-20 03:21:01,robo-meter-gauge-195803UvJFSKhh,Singapore,45,12,7,195803
2016-03-20 03:21:01,robo-sensor-pad-195804vr9affLY9,United States,85,17,83,195804
2016-03-20 03:21:01,robo-therm-stick-195805eP71efaLzT,Switzerland,56,30,32,195805
2016-03-20 03:21:01,robo-sensor-pad-195806qiT6h,Indonesia,85,11,39,195806
2016-03-20 03:21:01,robo-device-mac-195807DmvV4b,Republic of Korea,39,27,59,195807
2016-03-20 03:21:01,robo-sensor-pad-1958089gbqlfJV,United States,48,34,47,195808
2016-03-20 03:21:01,robo-meter-gauge-195809NUA5WkA,Sweden,99,21,90,195809
2016-03-20 03:21:01,robo-sensor-pad-195810SK1TaMJXE,Republic of Korea,28,14,50,195810
2016-03-20 03:21:01,robo-meter-gauge-195811HNzbG843,China,87,33,22,195811
2016-03-20 03:21:01,robo-sensor-pad-195812QOMW3,Mexico,70,34,13,195812
2016-03-20 03:21:01,robo-device-mac-195813mI2Fb,China,74,31,22,195813
2016-03-20 03:21:01,robo-sensor-pad-195814j9obFq1,Czech Republic,63,12,71,195814
2016-03-20 03:21:01,robo-therm-stick-195815Czk2wk,United States,29,25,51,195815
2016-03-20 03:21:01,robo-sensor-pad-195816YeW85,Japan,72,17,58,195816
2016-03-20 03:21:01,robo-meter-gauge-195817cwwDCJiT,United States,44,16,86,195817
2016-03-20 03:21:01,robo-sensor-pad-195818HHEV33q,Germany,99,10,29,195818
2016-03-20 03:21:01,robo-device-mac-195819GqG3z9lP1o,Denmark,69,15,53,195819
2016-03-20 03:21:01,robo-sensor-pad-195820tL2W6LBcmv,United States,93,33,40,195820
2016-03-20 03:21:01,robo-meter-gauge-195821LGaFBSh,Romania,62,11,39,195821
2016-03-20 03:21:01,robo-sensor-pad-1958222VLFM,India,91,18,32,195822
2016-03-20 03:21:01,robo-meter-gauge-195823y7eB5IHU6,Australia,48,34,45,195823
2016-03-20 03:21:01,robo-sensor-pad-195824FDjG6,Canada,50,33,99,195824
2016-03-20 03:21:01,robo-device-mac-195825JFLUatF,Thailand,97,22,13,195825
2016-03-20 03:21:01,robo-sensor-pad-195826Wavju,United States,31,19,81,195826
2016-03-20 03:21:01,robo-meter-gauge-195827DYJmLEf,United States,92,26,71,195827
2016-03-20 03:21:01,robo-sensor-pad-195828FySGbe696,Czech Republic,76,28,93,195828
2016-03-20 03:21:01,robo-meter-gauge-195829CHHI4CmQDi,Canada,74,11,41,195829
2016-03-20 03:21:01,robo-sensor-pad-1958302S1gHsDn,Brazil,60,28,1,195830
2016-03-20 03:21:01,robo-device-mac-195831Vbc9w,Republic of Korea,77,28,59,195831
2016-03-20 03:21:01,robo-sensor-pad-195832tKwcg,Slovak Republic,60,33,74,195832
2016-03-20 03:21:01,robo-meter-gauge-1958339tmjW99guI,United States,91,10,33,195833
2016-03-20 03:21:01,robo-sensor-pad-1958349lDEsiey,United States,27,16,48,195834
2016-03-20 03:21:01,robo-therm-stick-195835duUO4HTELa,China,97,11,99,195835
2016-03-20 03:21:01,robo-sensor-pad-195836elbUIP,United States,47,26,95,195836
2016-03-20 03:21:01,robo-device-mac-195837iJdbj5le1,Netherlands,95,30,92,195837
2016-03-20 03:21:01,robo-sensor-pad-195838D6eOskcwj,China,36,14,72,195838
2016-03-20 03:21:01,robo-meter-gauge-195839y8yGg1q5k,China,46,11,92,195839
2016-03-20 03:21:01,robo-sensor-pad-195840fUZZL,China,25,13,23,195840
2016-03-20 03:21:01,robo-meter-gauge-195841baFu6dEKm,Bulgaria,26,13,4,195841
2016-03-20 03:21:01,robo-sensor-pad-1958420CZRy,Netherlands,72,28,92,195842
2016-03-20 03:21:01,robo-device-mac-195843I4KlvyQ,United States,63,31,73,195843
2016-03-20 03:21:01,robo-sensor-pad-195844NOTFJYR,Germany,72,14,20,195844
2016-03-20 03:21:01,robo-therm-stick-195845louxy,Japan,90,21,71,195845
2016-03-20 03:21:01,robo-sensor-pad-195846mRwzr,Japan,58,27,68,195846
2016-03-20 03:21:01,robo-meter-gauge-1958475Pesr,United States,85,21,8,195847
2016-03-20 03:21:01,robo-sensor-pad-195848URNybYbo1,United States,73,18,17,195848
2016-03-20 03:21:01,robo-device-mac-195849cIt5Fd,Brazil,39,17,14,195849
2016-03-20 03:21:01,robo-sensor-pad-1958500gNQXDrh,United States,89,25,37,195850
2016-03-20 03:21:01,robo-meter-gauge-195851ogrrRp,United States,93,12,32,195851
2016-03-20 03:21:01,robo-sensor-pad-195852nsxUHQc,Russia,46,26,32,195852
2016-03-20 03:21:01,robo-meter-gauge-195853mTPpkJ,Canada,36,11,7,195853
2016-03-20 03:21:01,robo-sensor-pad-195854VuyE8AzB3,Singapore,88,24,43,195854
2016-03-20 03:21:01,robo-device-mac-195855cEBEr,China,30,21,24,195855
2016-03-20 03:21:01,robo-sensor-pad-195856CKP9Ze,Norway,89,20,56,195856
2016-03-20 03:21:01,robo-meter-gauge-195857Z677I8g,France,99,26,93,195857
2016-03-20 03:21:01,robo-sensor-pad-195858TA1EeIIli,United States,94,23,42,195858
2016-03-20 03:21:01,robo-meter-gauge-195859yef26Wi,United States,80,11,44,195859
2016-03-20 03:21:01,robo-sensor-pad-195860TQk7JNeUCC,Iran,50,11,86,195860
2016-03-20 03:21:01,robo-device-mac-195861vvdWg8lS,Japan,93,15,68,195861
2016-03-20 03:21:01,robo-sensor-pad-195862SFrWW,United States,28,26,33,195862
2016-03-20 03:21:01,robo-meter-gauge-1958630zaUhr,United States,92,20,29,195863
2016-03-20 03:21:01,robo-sensor-pad-195864r0ufcTLJN,United States,45,29,7,195864
2016-03-20 03:21:01,robo-therm-stick-195865TORRrBp,China,50,22,81,195865
2016-03-20 03:21:01,robo-sensor-pad-195866i8B1ITs,Russia,72,10,61,195866
2016-03-20 03:21:01,robo-device-mac-195867HFgqupX,Dominican Republic,65,12,17,195867
