battery_level,c02_level,cca2,cca3,cn,device_id,device_name,humidity,ip,latitude,lcd,longitude,scale,temp,timestamp
6,1099,US,USA,United States,171649,meter-gauge-171649Z28b4,99,157.130.3.226,38.0,yellow,-97.0,Celsius,30,1458444060372
2,1488,JP,JPN,Japan,171650,sensor-pad-171650VjXmeSBuX7,92,61.121.208.173,35.69,red,139.69,Celsius,14,1458444060372
5,1480,DK,DNK,Denmark,171651,device-mac-171651yzW5TIEqZ,57,86.58.143.58,55.68,red,12.57,Celsius,33,1458444060372
8,1327,CN,CHN,China,171652,sensor-pad-1716525q1ti,55,202.112.38.145,39.93,yellow,116.39,Celsius,14,1458444060372
7,987,US,USA,United States,171653,meter-gauge-171653sXWt7,82,67.17.107.201,38.0,green,-97.0,Celsius,18,1458444060372
2,1361,RO,ROU,Romania,171654,sensor-pad-171654ZHcW7,54,89.41.61.1,46.0,yellow,25.0,Celsius,21,1458444060372
0,1027,US,USA,United States,171655,therm-stick-1716554G987xlNgU,95,69.41.57.1,42.48,yellow,-83.28,Celsius,31,1458444060372
7,1565,SI,SVN,Slovenia,171656,sensor-pad-171656e1Mhz9,84,84.41.60.1,46.0,red,15.0,Celsius,34,1458444060372
9,907,US,USA,United States,171657,device-mac-171657sDQDZSsAI,33,64.209.94.162,38.0,green,-97.0,Celsius,22,1458444060372
2,1004,PR,PRI,Puerto Rico,171658,sensor-pad-171658ThPn6W2a,68,66.50.229.79,18.25,yellow,-66.5,Celsius,30,1458444060372
0,1482,DE,DEU,Germany,171659,meter-gauge-171659Lh6asoP,78,78.35.33.126,51.0,red,9.0,Celsius,19,1458444060372
1,1242,KR,KOR,Republic of Korea,171660,sensor-pad-171660ZhG3l,62,211.178.233.1,37.57,yellow,126.98,Celsius,24,1458444060373
4,1442,UA,UKR,Ukraine,171661,meter-gauge-171661qRhir0VI8v,96,193.243.159.14,50.45,red,30.52,Celsius,12,1458444060373
3,808,GB,GBR,United Kingdom,171662,sensor-pad-171662iThBMfJ3H1,63,217.169.35.229,51.5,green,-0.13,Celsius,26,1458444060373
7,1141,US,USA,United States,171663,device-mac-171663f7qH4h,72,216.53.10.1,40.55,yellow,-74.46,Celsius,33,1458444060373
1,1575,FR,FRA,France,171664,sensor-pad-171664m0R1jUwn,92,84.96.220.137,48.86,red,2.35,Celsius,26,1458444060373
3,1248,CN,CHN,China,171665,therm-stick-171665dQEtvi,71,221.4.120.65,23.12,yellow,113.25,Celsius,28,1458444060373
9,972,BR,BRA,Brazil,171666,sensor-pad-171666f5YHZ,91,201.91.110.30,-23.55,green,-46.64,Celsius,19,1458444060373
2,1105,BR,BRA,Brazil,171667,meter-gauge-1716679oFzWNYCI,94,200.225.84.133,-23.55,yellow,-46.64,Celsius,26,1458444060373
8,1013,US,USA,United States,171668,sensor-pad-171668xhLwsxhJL,27,204.109.59.161,35.79,yellow,-78.65,Celsius,28,1458444060373
6,1492,US,USA,United States,171669,device-mac-171669P2r4fDCnj,93,208.179.47.175,34.05,red,-118.26,Celsius,13,1458444060373
7,1438,AT,AUT,Austria,171670,sensor-pad-1716707d0pdiGgw,27,81.223.176.29,48.2,red,16.37,Celsius,30,1458444060373
2,852,CN,CHN,China,171671,meter-gauge-171671vGTAgOwYF,77,222.214.6.1,30.67,green,104.07,Celsius,33,1458444060373
8,1302,JP,JPN,Japan,171672,sensor-pad-171672TYB0YDzB,68,210.130.182.189,35.69,yellow,139.69,Celsius,20,1458444060373
6,1393,JP,JPN,Japan,171673,meter-gauge-171673fgvAqj0h,92,202.214.2.1,35.69,yellow,139.69,Celsius,12,1458444060373
3,1126,AU,AUS,Australia,171674,sensor-pad-171674PRjLVSw,93,129.78.128.50,-33.87,yellow,151.21,Celsius,34,1458444060373
9,1145,JP,JPN,Japan,171675,device-mac-171675iUJRc6tp,55,219.101.152.182,35.69,yellow,139.69,Celsius,11,1458444060373
4,1371,US,USA,United States,171676,sensor-pad-171676jlkbE,47,64.184.0.70,41.27,yellow,-85.86,Celsius,15,1458444060373
8,835,MX,MEX,Mexico,171677,meter-gauge-171677MocCjC,89,200.95.149.1,19.43,green,-99.13,Celsius,10,1458444060373
6,1535,CA,CAN,Canada,171678,sensor-pad-1716788800qE,68,65.95.122.1,43.64,red,-79.39,Celsius,32,1458444060373
1,1140,US,USA,United States,171679,meter-gauge-171679kQqGqibZ,45,66.7.160.162,37.79,yellow,-122.4,Celsius,28,1458444060373
3,1468,TW,TWN,Taiwan,171680,sensor-pad-171680ghxyj6ys,78,61.30.166.38,25.04,red,121.53,Celsius,33,1458444060373
1,1319,RO,ROU,Romania,171681,device-mac-171681t0vpQvuSG,69,78.96.16.25,46.0,yellow,25.0,Celsius,15,1458444060373
5,1464,KR,KOR,Republic of Korea,171682,sensor-pad-171682y0ZaKoh,74,222.107.77.1,37.57,red,126.98,Celsius,34,1458444060373
4,1382,US,USA,United States,171683,meter-gauge-171683bN6j2fhd,61,67.107.46.1,38.0,yellow,-97.0,Celsius,20,1458444060373
8,1169,KR,KOR,Republic of Korea,171684,sensor-pad-171684MtUcNcjYv,85,210.106.132.77,37.57,yellow,126.98,Celsius,29,1458444060373
5,1049,BS,BHS,Bahamas,171685,therm-stick-171685KKsFy5Q,81,24.244.185.1,25.08,yellow,-77.35,Celsius,31,1458444060373
6,1082,JP,JPN,Japan,171686,sensor-pad-171686veiiyZ,25,125.48.77.13,35.69,yellow,139.69,Celsius,21,1458444060373
8,1213,US,USA,United States,171687,device-mac-171687ES9Z9n5,91,69.244.194.1,35.96,yellow,-86.54,Celsius,27,1458444060373
1,1568,US,USA,United States,171688,sensor-pad-171688HlvBghE,61,169.244.214.1,45.0,red,-68.63,Celsius,21,1458444060373
0,899,JP,JPN,Japan,171689,meter-gauge-171689irikpAP,38,221.110.198.254,35.69,green,139.69,Celsius,21,1458444060373
9,1084,JP,JPN,Japan,171690,sensor-pad-171690OoYDOgj,36,216.255.230.27,35.69,yellow,139.75,Celsius,21,1458444060373
6,1143,KR,KOR,Republic of Korea,171691,meter-gauge-171691t0XMucv,36,128.134.129.54,37.57,yellow,126.98,Celsius,16,1458444060373
0,955,BR,BRA,Brazil,171692,sensor-pad-1716924Hpas,96,200.244.169.101,-23.55,green,-46.64,Celsius,14,1458444060373
6,1070,US,USA,United States,171693,device-mac-171693mNvxQtRa,83,216.92.223.173,40.42,yellow,-79.98,Celsius,18,1458444060373
2,830,JP,JPN,Japan,171694,sensor-pad-171694uqIdS,67,59.128.115.129,35.69,green,139.69,Celsius,21,1458444060373
1,1059,JP,JPN,Japan,171695,therm-stick-171695c6UTcGDJA,49,222.0.148.1,35.69,yellow,139.69,Celsius,23,1458444060373
5,982,US,USA,United States,171696,sensor-pad-171696aRjynSU,53,192.124.1.102,38.0,green,-97.0,Celsius,16,1458444060373
2,1258,CN,CHN,China,171697,meter-gauge-1716979xphty2ncs,36,222.83.26.145,43.8,yellow,87.6,Celsius,19,1458444060373
1,1457,VN,VNM,Vietnam,171698,sensor-pad-171698XzCGA,63,203.162.182.237,21.03,red,105.85,Celsius,15,1458444060373
9,1110,KR,KOR,Republic of Korea,171699,device-mac-171699ds2D6Y0Ln,77,59.12.39.1,37.57,yellow,126.98,Celsius,12,1458444060373
8,1095,US,USA,United States,171700,sensor-pad-171700kfNrkzvi,53,24.12.32.1,41.46,yellow,-87.14,Celsius,15,1458444060373
2,1223,CA,CAN,Canada,171701,meter-gauge-171701FzWZe,85,74.12.42.1,43.64,yellow,-79.39,Celsius,23,1458444060373
4,818,CN,CHN,China,171702,sensor-pad-171702RokBx73,26,222.92.174.17,32.06,green,118.78,Celsius,10,1458444060373
2,1304,US,USA,United States,171703,meter-gauge-1717032rzom6pFu,58,68.85.226.118,38.0,yellow,-97.0,Celsius,12,1458444060373
1,1321,US,USA,United States,171704,sensor-pad-1717046xirTE,90,216.17.128.2,40.52,yellow,-105.06,Celsius,33,1458444060373
1,1374,TR,TUR,Turkey,171705,device-mac-171705gbHTbE9,76,212.156.159.106,41.01,yellow,28.95,Celsius,13,1458444060373
6,907,TW,TWN,Taiwan,171706,sensor-pad-171706BylTDT,87,203.187.23.61,23.5,green,121.0,Celsius,30,1458444060373
8,1163,KR,KOR,Republic of Korea,171707,meter-gauge-171707Tzh4FNG7G,64,203.251.10.150,37.57,yellow,126.98,Celsius,29,1458444060373
7,879,DE,DEU,Germany,171708,sensor-pad-171708JcgZt,75,217.239.38.250,51.0,green,9.0,Celsius,26,1458444060373
4,1397,UA,UKR,Ukraine,171709,meter-gauge-171709D3uE5,31,195.238.92.70,50.43,yellow,30.52,Celsius,33,1458444060373
0,1578,DE,DEU,Germany,171710,sensor-pad-1717101VmXqUXR,76,139.4.145.22,51.0,red,9.0,Celsius,16,1458444060373
8,1554,US,USA,United States,171711,device-mac-171711KZvq0Ll3C,41,12.248.145.122,38.0,red,-97.0,Celsius,17,1458444060374
2,1317,JP,JPN,Japan,171712,sensor-pad-1717124y2w9jYS,91,222.227.14.194,35.69,yellow,139.69,Celsius,33,1458444060374
9,1167,US,USA,United States,171713,meter-gauge-171713O8V3XZ,75,207.250.18.70,44.95,yellow,-93.34,Celsius,16,1458444060374
2,1480,US,USA,United States,171714,sensor-pad-17171467CplfkxL,87,216.160.199.77,38.0,red,-97.0,Celsius,22,1458444060374
6,1116,FR,FRA,France,171715,therm-stick-171715KImSKJp,54,84.96.160.38,48.86,yellow,2.35,Celsius,11,1458444060374
3,822,US,USA,,171716,sensor-pad-171716BLM6yIG,64,80.231.76.65,47.0,green,8.0,Celsius,26,1458444060374
1,988,PL,POL,Poland,171717,device-mac-171717A0XPa,49,195.8.220.199,52.23,green,21.02,Celsius,18,1458444060374
6,1176,US,USA,United States,171718,sensor-pad-171718q9kobJ,44,70.173.36.1,36.2,yellow,-115.27,Celsius,21,1458444060374
1,1590,US,USA,United States,171719,meter-gauge-1717197cvuIPt2,44,12.118.209.246,34.46,red,-81.82,Celsius,19,1458444060374
8,1419,DK,DNK,Denmark,171720,sensor-pad-171720MhJ1ReyvA,89,213.150.32.175,55.68,red,12.57,Celsius,27,1458444060374
4,1032,IN,IND,India,171721,meter-gauge-171721vhmLqvdea6,58,122.160.129.177,28.67,yellow,77.22,Celsius,31,1458444060374
6,1319,US,USA,United States,171722,sensor-pad-171722isbiLNTL,82,65.182.182.129,41.8,yellow,-88.13,Celsius,30,1458444060374
5,1579,KR,KOR,Republic of Korea,171723,device-mac-171723hLyFZSkJ,78,218.54.213.1,37.57,red,126.98,Celsius,14,1458444060374
5,1058,US,USA,United States,171724,sensor-pad-171724SRgSgEdb4J,94,209.130.172.246,38.0,yellow,-97.0,Celsius,20,1458444060374
1,1167,AU,AUS,Australia,171725,therm-stick-171725sl4q1O,43,150.101.154.189,-37.89,yellow,144.73,Celsius,10,1458444060374
0,804,US,USA,United States,171726,sensor-pad-171726daqfSN58,94,64.213.22.134,38.0,green,-97.0,Celsius,11,1458444060374
5,1008,GB,GBR,United Kingdom,171727,meter-gauge-171727coDM0,37,213.160.97.21,51.5,yellow,-0.13,Celsius,31,1458444060374
8,1373,CN,CHN,China,171728,sensor-pad-171728FpekNocPMy,95,221.204.252.131,37.73,yellow,112.47,Celsius,33,1458444060374
3,1208,HU,HUN,Hungary,171729,device-mac-171729c90lGz,93,85.66.110.1,47.49,yellow,19.05,Celsius,32,1458444060374
9,1484,US,USA,United States,171730,sensor-pad-1717309ogFoynnu,50,195.66.132.1,38.0,red,-97.0,Celsius,12,1458444060374
6,1270,US,USA,United States,171731,meter-gauge-171731jnLwDtVBBF,28,75.66.108.1,35.08,yellow,-89.81,Celsius,22,1458444060374
3,851,KR,KOR,Republic of Korea,171732,sensor-pad-171732GcSFKeX,31,220.89.143.133,37.57,green,126.98,Celsius,26,1458444060374
2,1102,KR,KOR,Republic of Korea,171733,meter-gauge-171733FL6SxH,39,58.229.85.161,37.57,yellow,126.98,Celsius,20,1458444060374
4,825,PH,PHL,Philippines,171734,sensor-pad-171734xfvvObJb2S,60,125.212.67.4,14.58,green,120.97,Celsius,30,1458444060374
8,1333,IN,IND,India,171735,device-mac-171735XNBJtX6Y,51,61.1.150.38,12.98,yellow,77.58,Celsius,34,1458444060374
8,1473,SK,SVK,Slovak Republic,171736,sensor-pad-171736bB7zHx0ni,49,87.244.238.214,48.67,red,19.5,Celsius,28,1458444060374
0,1415,GB,GBR,United Kingdom,171737,meter-gauge-1717375Wfn70GZ,64,80.195.0.153,51.5,red,-0.13,Celsius,32,1458444060374
0,1078,KR,KOR,Republic of Korea,171738,sensor-pad-171738PPeBX,43,220.73.3.0,37.57,yellow,126.98,Celsius,10,1458444060374
4,1565,SE,SWE,Sweden,171739,meter-gauge-171739pQmQmul,55,62.101.35.133,62.7,red,16.8,Celsius,19,1458444060374
3,805,BG,BGR,Bulgaria,171740,sensor-pad-171740ujY0s,94,89.215.182.1,42.7,green,23.33,Celsius,34,1458444060374
2,1041,US,USA,United States,171741,device-mac-171741hTtoyI,28,208.249.244.109,38.0,yellow,-97.0,Celsius,32,1458444060374
0,1345,AT,AUT,Austria,171742,sensor-pad-171742cmN2lAq98,68,78.41.115.221,48.2,yellow,16.37,Celsius,34,1458444060374
8,962,CN,CHN,China,171743,meter-gauge-171743sFckM,37,211.141.53.10,43.85,green,126.56,Celsius,13,1458444060374
9,1402,US,USA,United States,171744,sensor-pad-171744DcJxdk7,78,198.232.185.2,37.55,red,-122.08,Celsius,16,1458444060374
5,1037,US,USA,United States,171745,therm-stick-1717455p3KxCIJNS,96,66.227.101.1,37.79,yellow,-122.4,Celsius,21,1458444060374
6,1135,SE,SWE,Sweden,171746,sensor-pad-171746K0znEI,25,81.227.104.1,57.67,yellow,15.85,Celsius,17,1458444060374
9,972,DE,DEU,Germany,171747,device-mac-1717477pJ28vx5e,83,217.76.99.47,51.45,green,7.02,Celsius,30,1458444060374
6,1471,PL,POL,Poland,171748,sensor-pad-17174855j2C,96,213.25.2.88,52.23,red,21.02,Celsius,16,1458444060374
7,1276,IL,ISR,Israel,171749,meter-gauge-171749bg8No61B,82,84.108.252.1,31.5,yellow,34.75,Celsius,11,1458444060374
8,1460,JP,JPN,Japan,171750,sensor-pad-171750xHeCC4Trs,56,219.105.80.154,35.69,red,139.69,Celsius,34,1458444060374
6,1031,US,USA,United States,171751,meter-gauge-171751bLYY0,88,64.45.177.142,38.0,yellow,-97.0,Celsius,25,1458444060374
4,1403,KR,KOR,Republic of Korea,171752,sensor-pad-171752xzxzeg,44,58.239.23.1,37.57,red,126.98,Celsius,15,1458444060374
6,1346,US,USA,United States,171753,device-mac-171753OOEAZk,57,69.172.236.90,40.69,yellow,-74.02,Celsius,28,1458444060374
4,1347,KR,KOR,Republic of Korea,171754,sensor-pad-171754dh4L3FY8,40,218.239.55.1,37.57,yellow,126.98,Celsius,11,1458444060374
8,1408,DE,DEU,Germany,171755,therm-stick-171755AAGj1OgMX,27,213.198.73.44,51.0,red,9.0,Celsius,19,1458444060374
6,1441,US,USA,United States,171756,sensor-pad-171756ncQ7ddor,93,216.92.163.74,40.42,red,-79.98,Celsius,10,1458444060374
9,1039,BB,BRB,Barbados,171757,meter-gauge-171757wLAF8c,97,72.22.147.60,13.1,yellow,-59.57,Celsius,30,1458444060375
7,1212,US,USA,United States,171758,sensor-pad-171758C4sUfqsm,51,216.175.41.218,39.74,yellow,-88.67,Celsius,24,1458444060375
1,1502,US,USA,United States,171759,device-mac-171759Kea41n2S,58,137.192.32.169,45.18,red,-93.84,Celsius,23,1458444060375
2,1415,RU,RUS,Russia,171760,sensor-pad-171760sJXCIxH9oM,67,92.50.189.243,55.75,red,37.62,Celsius,12,1458444060375
6,1100,US,USA,United States,171761,meter-gauge-171761fdDLE9,29,69.160.211.34,39.9,yellow,-86.23,Celsius,14,1458444060375
1,1338,KR,KOR,Republic of Korea,171762,sensor-pad-171762ErQbDB3,48,218.145.68.31,37.57,yellow,126.98,Celsius,13,1458444060375
7,857,US,USA,United States,171763,meter-gauge-171763ztBmpAnjnO,75,66.39.0.55,40.42,green,-79.98,Celsius,34,1458444060375
4,866,FR,FRA,France,171764,sensor-pad-171764OkhDtolZ,65,90.37.95.1,48.86,green,2.35,Celsius,22,1458444060375
9,1491,CN,CHN,China,171765,device-mac-171765XhMy18,59,61.153.114.229,29.88,red,121.55,Celsius,23,1458444060375
8,1545,US,USA,United States,171766,sensor-pad-171766USy4u7,84,216.49.94.157,37.4,red,-121.96,Celsius,18,1458444060375
4,1004,US,USA,United States,171767,meter-gauge-1717679PM2Nvq,33,64.215.243.164,38.0,yellow,-97.0,Celsius,20,1458444060375
3,893,KR,KOR,Republic of Korea,171768,sensor-pad-171768gWxaeaef,75,218.38.12.25,37.57,green,126.98,Celsius,33,1458444060375
1,1538,SE,SWE,Sweden,171769,meter-gauge-171769IcudOCTk,78,85.24.151.227,59.33,red,18.07,Celsius,28,1458444060375
6,825,NO,NOR,Norway,171770,sensor-pad-171770s5pIL,63,129.177.26.129,60.39,green,5.32,Celsius,21,1458444060375
7,1198,PH,PHL,Philippines,171771,device-mac-171771LO1L5M,80,203.192.188.182,14.57,yellow,121.03,Celsius,13,1458444060375
5,1104,CN,CHN,China,171772,sensor-pad-1717724fMn0t,42,61.147.38.198,32.06,yellow,118.78,Celsius,31,1458444060375
9,1164,KR,KOR,Republic of Korea,171773,meter-gauge-171773FBhp1o4,25,59.186.160.1,37.57,yellow,126.98,Celsius,21,1458444060375
5,993,CR,CRI,Costa Rica,171774,sensor-pad-171774PJE2Tu,86,201.193.79.206,9.93,green,-84.08,Celsius,10,1458444060375
1,1544,BR,BRA,Brazil,171775,therm-stick-171775AhvvOsh2Vm,79,200.223.2.237,-23.55,red,-46.64,Celsius,28,1458444060375
1,1495,IT,ITA,Italy,171776,sensor-pad-1717766oqO3R7AYn,59,195.22.213.17,42.83,red,12.83,Celsius,31,1458444060375
6,1175,PT,PRT,Portugal,171777,device-mac-171777dFRochbes,70,91.198.90.1,38.72,yellow,-9.13,Celsius,16,1458444060375
1,1177,CN,CHN,China,171778,sensor-pad-171778c8pVhm,52,124.74.211.206,31.05,yellow,121.4,Celsius,33,1458444060375
2,846,LI,LIE,Liechtenstein,171779,meter-gauge-171779gpH2x,92,217.173.224.21,47.17,green,9.53,Celsius,20,1458444060375
4,1086,US,USA,United States,171780,sensor-pad-171780TTSOnX,25,129.79.245.1,39.25,yellow,-86.46,Celsius,20,1458444060375
5,1110,CL,CHL,Chile,171781,meter-gauge-171781fSeOvEr1Y,26,200.6.73.140,-33.45,yellow,-70.67,Celsius,12,1458444060375
0,910,CA,CAN,Canada,171782,sensor-pad-1717820jwn7,39,24.79.224.1,49.81,green,-97.15,Celsius,31,1458444060375
9,1480,US,USA,United States,171783,device-mac-171783AuV2bCY,81,128.210.21.1,40.42,red,-86.92,Celsius,19,1458444060375
5,1162,DE,DEU,Germany,171784,sensor-pad-171784R4Fgm83vke,41,139.18.10.90,51.31,yellow,12.31,Celsius,24,1458444060375
4,1237,US,USA,United States,171785,therm-stick-171785NDfRkB0KW9,95,69.4.137.86,38.74,yellow,-121.26,Celsius,10,1458444060375
9,926,US,USA,United States,171786,sensor-pad-171786uTlWj,34,66.91.156.1,38.0,green,-97.0,Celsius,34,1458444060375
5,1362,JP,JPN,Japan,171787,meter-gauge-1717879N6trZF,70,222.227.21.2,35.69,yellow,139.69,Celsius,21,1458444060375
9,1466,CN,CHN,China,171788,sensor-pad-171788ALT87eul0J,29,58.17.1.10,28.55,red,115.93,Celsius,30,1458444060375
9,1136,US,USA,United States,171789,device-mac-171789Duf8ZwUbC,64,216.201.186.98,32.95,yellow,-96.81,Celsius,22,1458444060375
2,905,US,USA,United States,171790,sensor-pad-171790YAMe0E,78,68.103.80.1,37.7,green,-97.38,Celsius,12,1458444060375
4,904,RU,RUS,Russia,171791,meter-gauge-171791u7oHqhQ00,77,195.209.15.227,55.75,green,37.62,Celsius,17,1458444060375
3,1090,KR,KOR,Republic of Korea,171792,sensor-pad-171792VGEcwOOG,74,211.180.12.170,37.57,yellow,126.98,Celsius,28,1458444060375
8,838,US,USA,,171793,meter-gauge-171793VVH84,85,80.231.82.129,47.0,green,8.0,Celsius,11,1458444060375
2,1100,US,USA,United States,171794,sensor-pad-171794g24HXNNI,41,24.219.96.229,47.45,yellow,-122.28,Celsius,19,1458444060375
0,940,US,USA,United States,171795,device-mac-171795U6vtWzkQ,92,165.254.106.5,39.62,green,-104.87,Celsius,32,1458444060375
4,1402,US,USA,United States,171796,sensor-pad-171796Sn7DHk,89,64.179.40.246,38.0,red,-97.0,Celsius,30,1458444060375
4,915,IN,IND,India,171797,meter-gauge-171797sgxlxnHHz,93,203.104.23.231,20.0,green,77.0,Celsius,11,1458444060375
6,1275,KR,KOR,Republic of Korea,171798,sensor-pad-171798foc0BmSA7,70,61.83.245.22,37.57,yellow,126.98,Celsius,13,1458444060375
5,1138,BR,BRA,Brazil,171799,meter-gauge-171799GjWxKj,60,200.217.247.125,-23.55,yellow,-46.64,Celsius,34,1458444060375
9,837,US,USA,United States,171800,sensor-pad-171800siekVdUwxM,42,64.124.201.29,40.15,green,-75.38,Celsius,20,1458444060375
5,1522,MY,MYS,Malaysia,171801,device-mac-171801ubJ7Zd,86,203.112.254.129,2.5,red,112.5,Celsius,19,1458444060375
0,1363,BE,BEL,Belgium,171802,sensor-pad-171802C4MzVu,50,217.19.238.33,50.85,yellow,4.35,Celsius,15,1458444060375
6,1346,DE,DEU,Germany,171803,meter-gauge-171803CoDAWDB,36,85.115.7.1,51.0,yellow,9.0,Celsius,24,1458444060375
3,1472,DE,DEU,Germany,171804,sensor-pad-171804iesqnNxf,61,212.42.243.165,51.0,red,9.0,Celsius,31,1458444060375
2,1313,NL,NLD,Netherlands,171805,therm-stick-171805Rgb02jMmDi,69,86.109.7.76,52.37,yellow,4.9,Celsius,21,1458444060375
8,1373,US,USA,United States,171806,sensor-pad-171806PHDwvrN,48,68.10.10.5,38.0,yellow,-97.0,Celsius,19,1458444060375
9,1103,JM,JAM,Jamaica,171807,device-mac-171807HbOQrTSx,51,72.252.152.1,18.0,yellow,-76.8,Celsius,25,1458444060375
7,1068,PL,POL,Poland,171808,sensor-pad-171808fJhKXGz2T1,65,194.9.67.131,52.25,yellow,21.0,Celsius,24,1458444060376
9,1274,AR,ARG,Argentina,171809,meter-gauge-171809hZAepX,91,200.26.75.82,-34.52,yellow,-61.39,Celsius,28,1458444060376
9,1074,US,USA,,171810,sensor-pad-171810To1PXhb90p,96,83.229.96.225,0.0,yellow,0.0,Celsius,14,1458444060376
2,1230,US,USA,United States,171811,meter-gauge-171811lGoK7r,91,35.8.68.1,42.73,yellow,-84.49,Celsius,22,1458444060376
9,1132,FR,FRA,France,171812,sensor-pad-1718126066Ju5,40,86.64.231.217,48.86,yellow,2.35,Celsius,22,1458444060376
7,1068,SG,SGP,Singapore,171813,device-mac-171813Wk7M2rlii,56,57.73.2.14,1.37,yellow,103.8,Celsius,23,1458444060376
0,1309,US,USA,United States,171814,sensor-pad-171814vdH6jxIy,27,12.117.172.74,38.0,yellow,-97.0,Celsius,27,1458444060376
8,1367,VE,VEN,Venezuela,171815,therm-stick-171815GWqnyB7J55,72,200.8.101.1,10.07,yellow,-69.32,Celsius,19,1458444060376
6,1347,PE,PER,Peru,171816,sensor-pad-171816GGXV3fFjL,94,200.31.107.133,-12.05,yellow,-77.05,Celsius,33,1458444060376
6,1354,US,USA,United States,171817,meter-gauge-171817W2qn1XTJX,62,206.251.185.177,30.9,yellow,-90.48,Celsius,19,1458444060376
6,848,US,USA,United States,171818,sensor-pad-171818ZNLDcXX,48,67.59.145.10,39.62,green,-75.7,Celsius,17,1458444060376
4,1484,PH,PHL,Philippines,171819,device-mac-171819uEAEAG,40,202.163.223.82,14.55,red,121.04,Celsius,15,1458444060376
9,974,US,USA,United States,171820,sensor-pad-171820N2lOQeK,38,207.145.250.1,37.65,green,-121.86,Celsius,30,1458444060376
8,1124,SA,SAU,Saudi Arabia,171821,meter-gauge-1718212C9jT2,88,217.145.252.1,25.0,yellow,45.0,Celsius,21,1458444060376
6,1589,HU,HUN,Hungary,171822,sensor-pad-171822qHSNXDh6,27,84.2.52.126,47.49,red,19.05,Celsius,28,1458444060376
7,1429,AU,AUS,Australia,171823,meter-gauge-1718235qYDNABF,58,117.20.8.1,-27.47,red,153.03,Celsius,25,1458444060376
5,1182,DE,DEU,Germany,171824,sensor-pad-171824OKevHiyHb,80,77.20.0.1,52.43,yellow,9.44,Celsius,23,1458444060376
8,919,CN,CHN,China,171825,device-mac-171825TZPmDNWV,29,219.148.28.129,39.89,green,115.28,Celsius,21,1458444060376
1,801,US,USA,United States,171826,sensor-pad-171826XCsJg,63,206.176.90.6,44.54,green,-100.28,Celsius,17,1458444060376
1,929,TW,TWN,Taiwan,171827,meter-gauge-1718272KC73VCA,68,61.222.74.14,23.5,green,121.0,Celsius,16,1458444060376
7,1263,CA,CAN,Canada,171828,sensor-pad-171828hUijv0Xqr,33,69.157.146.1,45.49,yellow,-73.8,Celsius,18,1458444060376
4,1179,US,USA,United States,171829,meter-gauge-171829CGPk6OAjU3,67,168.45.255.106,30.27,yellow,-97.74,Celsius,17,1458444060376
8,1270,ID,IDN,Indonesia,171830,sensor-pad-171830PJWaQpXoM,58,202.153.31.230,-6.17,yellow,106.83,Celsius,12,1458444060376
6,1067,US,USA,United States,171831,device-mac-171831pDCXj,97,12.116.128.94,38.0,yellow,-97.0,Celsius,15,1458444060376
1,1463,CN,CHN,China,171832,sensor-pad-171832hPqz5Plr,49,60.215.131.165,36.67,red,117.0,Celsius,11,1458444060376
3,844,SG,SGP,Singapore,171833,meter-gauge-171833CpqYZJS,68,202.157.147.51,1.37,green,103.8,Celsius,21,1458444060376
2,1410,IT,ITA,Italy,171834,sensor-pad-171834eBjksoF,42,79.140.90.150,42.83,red,12.83,Celsius,18,1458444060376
6,892,KY,CYM,Cayman Islands,171835,therm-stick-171835FawsvbJHVs,42,200.11.172.98,19.5,green,-80.5,Celsius,33,1458444060376
5,990,TW,TWN,Taiwan,171836,sensor-pad-171836Z80Wlg,60,221.169.100.1,25.04,green,121.53,Celsius,33,1458444060376
0,1334,GB,GBR,United Kingdom,171837,device-mac-1718376k9z7ua,41,62.40.125.205,51.5,yellow,-0.13,Celsius,18,1458444060376
7,1449,UA,UKR,Ukraine,171838,sensor-pad-171838CrHgUWZ1WI,26,195.39.210.25,50.45,red,30.52,Celsius,23,1458444060376
2,1573,CN,CHN,China,171839,meter-gauge-171839CAiAlGQt,79,152.104.131.38,39.93,red,116.39,Celsius,18,1458444060376
1,857,CN,CHN,China,171840,sensor-pad-171840bhgj75NQ,53,61.175.17.26,29.88,green,121.55,Celsius,22,1458444060376
6,1193,KR,KOR,Republic of Korea,171841,meter-gauge-1718410GyHrTkxFx,46,124.50.228.1,37.57,yellow,126.98,Celsius,12,1458444060376
5,891,US,USA,United States,171842,sensor-pad-171842nu1CWmffZ,66,69.50.217.1,33.72,green,-112.09,Celsius,23,1458444060376
8,1297,CN,CHN,China,171843,device-mac-171843FKGxuAQP3k,51,222.169.49.101,43.88,yellow,125.32,Celsius,34,1458444060376
6,857,EG,EGY,Egypt,171844,sensor-pad-171844SPQv2Bkf8,31,163.121.139.245,30.08,green,31.29,Celsius,17,1458444060376
7,1357,RU,RUS,Russia,171845,therm-stick-171845aXKkjKV,48,213.181.22.1,55.75,yellow,37.62,Celsius,10,1458444060376
3,904,US,USA,United States,171846,sensor-pad-171846ZfbVRFRD,48,68.122.37.219,38.0,green,-97.0,Celsius,14,1458444060376
2,1594,NO,NOR,Norway,171847,meter-gauge-171847hDdtH,96,86.62.144.1,59.95,red,10.75,Celsius,26,1458444060376
